date,open,low,high,close,volume,daily_volatility_percentage,20_days_moving_average_of_close_price,60_days_moving_average_of_close_price,20_days_moving_average_of_volume,60_days_moving_average_of_volume,turnover
2024-06-24,54.20000076293945,49.0,54.20000076293945,49.0,8060,10.612246454978475,,,,,394940.0
2024-06-25,49.20000076293945,45.599998474121094,49.599998474121094,46.20000076293945,5380,8.658008515031682,,,,,248556.00410461426
2024-06-26,50.400001525878906,43.400001525878906,50.400001525878906,44.20000076293945,7530,15.837103799032775,,,,,332826.0057449341
2024-06-27,43.599998474121094,40.79999923706055,44.0,40.79999923706055,7330,7.843139271514356,,,,,299063.9944076538
2024-06-28,41.0,38.79999923706055,42.0,39.79999923706055,7430,8.040203076083754,,,,,295713.99433135986
2024-07-01,39.599998474121094,38.20000076293945,40.20000076293945,38.400001525878906,5215,5.20833312637277,,,,,200256.0079574585
2024-07-02,38.0,35.79999923706055,39.400001525878906,36.0,5435,10.000006357828777,,,,,195660.0
2024-07-03,36.0,35.20000076293945,36.599998474121094,35.599998474121094,3065,3.9325780089551094,,,,,109113.99532318115
2024-07-05,35.79999923706055,32.0,35.79999923706055,32.20000076293945,138765,11.801239587031782,,,,,4468233.105869293
2024-07-08,32.599998474121094,30.200000762939453,33.20000076293945,30.399999618530273,28780,9.868421176463945,,,,,874911.9890213013
2024-07-09,30.399999618530273,29.200000762939453,31.200000762939453,29.600000381469727,29530,6.756756669679118,,,,,874088.011264801
2024-07-10,29.799999237060547,29.200000762939453,31.200000762939453,29.399999618530273,27215,6.802721176701774,,,,,800120.9896183014
2024-07-11,29.399999618530273,28.600000381469727,31.0,29.200000762939453,29490,8.21917656103744,,,,,861108.0224990845
2024-07-12,29.200000762939453,27.799999237060547,30.600000381469727,30.200000762939453,38405,9.271526734016703,,,,,1159831.0293006897
2024-07-15,30.0,27.799999237060547,30.0,28.399999618530273,35050,7.746481663696956,,,,,995419.9866294861
2024-07-16,28.399999618530273,27.799999237060547,29.399999618530273,29.200000762939453,15800,5.4794532180301925,,,,,461360.01205444336
2024-07-17,29.600000381469727,28.399999618530273,30.399999618530273,29.200000762939453,23975,6.849314889533817,,,,,700070.0182914734
2024-07-18,28.600000381469727,28.600000381469727,30.0,29.799999237060547,22160,4.697985417359254,,,,,660367.9830932617
2024-07-19,29.799999237060547,29.399999618530273,31.0,30.0,12635,5.333334604899089,,,,,379050.0
2024-07-22,30.0,27.799999237060547,30.399999618530273,29.600000381469727,29400,8.783784959331912,34.360000133514404,,24032.5,,870240.01121521
2024-07-23,30.0,29.0,35.400001525878906,35.0,68835,18.285718645368306,33.6600001335144,,27071.25,,2409225.0
2024-07-24,34.599998474121094,33.20000076293945,35.0,33.79999923706055,20005,5.325441649971722,33.04000005722046,,27802.5,,676168.9847373962
2024-07-25,33.400001525878906,31.200000762939453,34.0,32.599998474121094,19215,8.588955116925158,32.45999994277954,,28386.75,,626408.9706802368
2024-07-26,32.79999923706055,31.399999618530273,34.0,32.0,11410,8.125001192092896,32.019999980926514,,28590.75,,365120.0
2024-07-29,30.600000381469727,30.200000762939453,33.79999923706055,32.0,23500,11.249995231628418,31.630000019073485,,29394.25,,752000.0
2024-07-30,32.400001525878906,30.600000381469727,32.400001525878906,30.799999237060547,8630,5.844159704534349,31.249999904632567,,29565.0,,265803.9934158325
2024-07-31,31.0,29.799999237060547,31.799999237060547,31.399999618530273,14095,6.369426828972722,31.01999988555908,,29998.0,,442582.9946231842
2024-08-01,31.200000762939453,29.600000381469727,31.200000762939453,29.799999237060547,10850,5.36912893433869,30.729999923706053,,30387.25,,323329.99172210693
2024-08-02,29.600000381469727,28.600000381469727,30.600000381469727,29.200000762939453,10265,6.849314889533817,30.579999923706055,,23962.25,,299738.0078315735
2024-08-05,27.799999237060547,25.799999237060547,28.200000762939453,27.399999618530273,26645,8.759129778439178,30.429999923706056,,23855.5,,730072.9898357391
2024-08-06,27.399999618530273,26.399999618530273,28.0,27.200000762939453,13245,5.8823541786431095,30.30999994277954,,23041.25,,360264.01010513306
2024-08-07,27.600000381469727,26.0,28.200000762939453,26.200000762939453,16155,8.396949232350437,30.15,,22488.25,,423261.01232528687
2024-08-08,26.200000762939453,26.0,28.200000762939453,28.0,19020,7.857145581926618,30.089999961853028,,21964.75,,532560.0
2024-08-09,27.799999237060547,27.200000762939453,29.200000762939453,29.200000762939453,9570,6.849314889533817,30.039999961853027,,20523.0,,279444.00730133057
2024-08-12,28.600000381469727,27.0,31.600000381469727,27.799999237060547,19570,16.54676441622849,30.00999994277954,,19749.0,,544045.9850692749
2024-08-13,27.600000381469727,26.0,28.399999618530273,28.399999618530273,17575,8.450702995658968,29.969999885559083,,19837.75,,499129.99329566956
