date,open,low,high,close,volume,daily_volatility_percentage,20_days_moving_average_of_close_price,60_days_moving_average_of_close_price,20_days_moving_average_of_volume,60_days_moving_average_of_volume,turnover
2025-07-16,24.5,23.5,24.799999237060547,24.25,1912400,5.360821596125966,,,,,46375700.0
2025-07-17,24.25,23.5,24.639999389648438,23.5,807600,4.8510612325465425,,,,,18978600.0
2025-07-18,23.799999237060547,23.75,24.520000457763672,24.0,386200,3.2083352406819663,,,,,9268800.0
2025-07-21,24.0,24.0,25.40999984741211,24.8700008392334,507300,5.6694804979169104,,,,,12616551.425743103
2025-07-22,24.75,24.610000610351562,25.56999969482422,25.280000686645508,480700,3.7974646297370884,,,,,12152096.330070496
2025-07-23,25.010000228881836,24.860000610351562,25.46500015258789,25.139999389648438,291700,2.406521706143878,,,,,7333337.821960449
2025-07-24,24.690000534057617,24.450000762939453,25.065000534057617,24.81999969482422,101900,2.47783955954847,,,,,2529157.968902588
2025-07-25,24.610000610351562,24.187000274658203,25.270000457763672,25.239999771118164,111500,4.290809005254957,,,,,2814259.9744796753
2025-07-28,24.920000076293945,23.940000534057617,25.15999984741211,24.170000076293945,129200,5.047576787354145,,,,,3122764.0098571777
2025-07-29,24.100000381469727,23.8799991607666,24.364999771118164,24.190000534057617,118900,2.0049632064650837,,,,,2876191.0634994507
2025-07-30,23.770000457763672,23.549999237060547,24.219999313354492,23.690000534057617,251300,2.8281978100031213,,,,,5953297.134208679
2025-07-31,23.6200008392334,23.6200008392334,24.5049991607666,24.3700008392334,77700,3.6315071442609037,,,,,1893549.065208435
2025-08-01,24.209999084472656,24.18000030517578,25.030000686645508,24.31999969482422,74100,3.4950674018742833,,,,,1802111.9773864746
2025-08-04,23.100000381469727,22.243000030517578,24.8700008392334,24.825000762939453,161100,10.582077454102624,,,,,3999307.622909546
2025-08-05,24.209999084472656,23.604999542236328,25.0,24.709999084472656,266600,5.645489718533687,,,,,6587685.75592041
2025-08-06,25.229999542236328,24.670000076293945,25.58300018310547,25.100000381469727,219800,3.637450569465142,,,,,5516980.083847046
2025-08-07,25.399999618530273,24.700000762939453,25.829999923706055,25.540000915527344,170800,4.424428818558128,,,,,4362232.15637207
2025-08-08,25.5,25.350000381469727,26.56999969482422,26.25,292500,4.647616431826637,,,,,7678125.0
2025-08-11,25.239999771118164,25.1200008392334,26.88500022888184,26.850000381469727,196100,6.573554430436936,,,,,5265285.074806213
2025-08-12,27.100000381469727,26.655000686645508,28.13999938964844,26.979999542236328,125496,5.504072380276403,24.90475015640259,,334144.8,,3385882.0225524902
