date,open,low,high,close,volume,daily_volatility_percentage,20_days_moving_average_of_close_price,60_days_moving_average_of_close_price,20_days_moving_average_of_volume,60_days_moving_average_of_volume,turnover
2024-01-02,11.119999885559082,11.119999885559082,11.119999885559082,11.119999885559082,120800,0.0,,,,,1343295.986175537
2024-01-03,11.119999885559082,11.119999885559082,11.119999885559082,11.119999885559082,0,0.0,,,,,0.0
2024-01-04,11.119999885559082,11.119999885559082,11.119999885559082,11.119999885559082,0,0.0,,,,,0.0
2024-01-05,11.140000343322754,11.100000381469727,11.140000343322754,11.100000381469727,2600,0.36036000430957676,,,,,28860.00099182129
2024-01-08,11.100000381469727,11.100000381469727,11.100000381469727,11.100000381469727,300,0.0,,,,,3330.000114440918
2024-01-09,11.100000381469727,11.100000381469727,11.100000381469727,11.100000381469727,0,0.0,,,,,0.0
2024-01-10,11.109999656677246,11.109999656677246,11.140000343322754,11.140000343322754,233600,0.2693059759508,,,,,2602304.0802001953
2024-01-11,11.140000343322754,11.100000381469727,11.140000343322754,11.140000343322754,8800,0.35906607379059075,,,,,98032.00302124023
2024-01-12,11.140000343322754,11.140000343322754,11.140000343322754,11.140000343322754,0,0.0,,,,,0.0
2024-01-16,11.140000343322754,11.119999885559082,11.5,11.119999885559082,15700,3.417267251363939,,,,,174583.9982032776
2024-01-17,11.199999809265137,11.199999809265137,11.223999977111816,11.199999809265137,1100,0.21428721656607247,,,,,12319.99979019165
2024-01-18,11.199999809265137,11.140000343322754,11.206999778747559,11.149999618530273,51400,0.6008918180899109,,,,,573109.980392456
2024-01-19,11.109999656677246,11.109999656677246,11.239999771118164,11.239999771118164,800,1.1565846716025818,,,,,8991.999816894531
2024-01-22,11.199999809265137,11.149999618530273,11.199999809265137,11.149999618530273,1100,0.44843221924212057,,,,,12264.9995803833
2024-01-23,11.239999771118164,11.220000267028809,11.40999984741211,11.347000122070312,70200,1.674447680790493,,,,,796559.4085693359
2024-01-24,10.979999542236328,10.979999542236328,11.010000228881836,11.010000228881836,3400,0.2724857949304026,,,,,37434.00077819824
2024-01-25,11.1899995803833,11.050000190734863,11.25,11.050000190734863,8300,1.80995299378213,,,,,91715.00158309937
2024-01-26,10.0,6.650000095367432,10.0,7.579999923706055,41300,44.195249846317516,,,,,313053.99684906006
2024-01-29,7.610000133514404,5.5,7.610000133514404,5.550000190734863,39000,38.01801911713131,,,,,216450.00743865967
2024-01-30,5.599999904632568,5.599999904632568,6.561999797821045,5.760000228881836,19400,16.701386370868697,10.411850070953369,,30890.0,,111744.00444030762
2024-01-31,5.710000038146973,5.175000190734863,5.710000038146973,5.269999980926514,9800,10.151799797882571,10.11935007572174,,25340.0,,51645.999813079834
2024-02-01,5.320000171661377,4.650000095367432,5.320000171661377,4.809999942779541,24500,13.929315681171802,9.803850078582764,,26565.0,,117844.99859809875
2024-02-02,4.980000019073486,4.079999923706055,4.980000019073486,4.199999809265137,4600,21.428574672361766,9.457850074768066,,26795.0,,19319.99912261963
2024-02-05,4.199999809265137,4.199999809265137,6.702000141143799,5.289999961853027,90600,47.29679300417688,9.167350053787231,,31195.0,,479273.9965438843
2024-02-06,5.179999828338623,4.599999904632568,5.579999923706055,5.5269999504089355,21800,17.73113855376419,8.888700032234192,,32270.0,,120488.5989189148
2024-02-07,5.420000076293945,4.639999866485596,5.940000057220459,5.309999942779541,16100,24.482113083684386,8.599200010299683,,33075.0,,85490.99907875061
2024-02-08,5.175000190734863,4.53000020980835,5.175000190734863,4.53000020980835,7700,14.23840951552189,8.268700003623962,,21780.0,,34881.00161552429
