date,open,low,high,close,volume,daily_volatility_percentage,20_days_moving_average_of_close_price,60_days_moving_average_of_close_price,20_days_moving_average_of_volume,60_days_moving_average_of_volume,turnover
2024-01-02,64.0199966430664,62.619998931884766,64.27999877929688,63.40999984741211,309600,2.617883380234478,,,,,19631735.95275879
2024-01-03,63.41999816894531,61.11000061035156,63.67499923706055,61.150001525878906,260200,4.194601083735815,,,,,15911230.397033691
2024-01-04,61.66999816894531,61.0099983215332,61.939998626708984,61.79999923706055,399100,1.5048548813218654,,,,,24664379.695510864
2024-01-05,61.25,61.189998626708984,62.2400016784668,61.189998626708984,205600,1.7159716870781132,,,,,12580663.717651367
2024-01-08,61.560001373291016,61.47999954223633,62.650001525878906,62.0,221400,1.8870999736170613,,,,,13726800.0
2024-01-09,61.15999984741211,60.29999923706055,61.81999969482422,60.36000061035156,211200,2.518224722322147,,,,,12748032.12890625
2024-01-10,60.09000015258789,59.689998626708984,61.31999969482422,61.29999923706055,150300,2.659055609139019,,,,,9213389.8853302
2024-01-11,61.380001068115234,60.77799987792969,62.0099983215332,61.939998626708984,168600,1.9890191651897597,,,,,10443083.768463135
2024-01-12,62.88999938964844,62.13999938964844,63.29399871826172,62.709999084472656,139900,1.8402158275569451,,,,,8773128.871917725
2024-01-16,62.119998931884766,61.744998931884766,62.630001068115234,62.40999984741211,152000,1.4180454068165906,,,,,9486319.97680664
2024-01-17,61.66999816894531,60.959999084472656,62.04999923706055,61.150001525878906,203900,1.782502249205339,,,,,12468485.311126709
2024-01-18,61.560001373291016,60.185001373291016,62.459999084472656,60.4900016784668,230500,3.7609483353535653,,,,,13942945.386886597
2024-01-19,60.90999984741211,60.0,61.68000030517578,61.58000183105469,188900,2.728158907472718,,,,,11632462.34588623
2024-01-22,61.959999084472656,61.68000030517578,63.22999954223633,62.529998779296875,217000,2.4788089993914055,,,,,13569009.735107422
2024-01-23,63.36000061035156,62.38999938964844,63.9900016784668,63.02000045776367,152900,2.538880160578052,,,,,9635758.069992065
2024-01-24,63.810001373291016,62.150001525878906,63.810001373291016,62.2400016784668,164700,2.6670947985954507,,,,,10250928.276443481
2024-01-25,63.02000045776367,61.86000061035156,63.20000076293945,62.38999938964844,165400,2.1477803585460835,,,,,10319305.899047852
2024-01-26,62.880001068115234,61.56999969482422,63.040000915527344,61.869998931884766,116100,2.3759515857136346,,,,,7183106.875991821
2024-01-29,61.7400016784668,61.34000015258789,63.025001525878906,62.900001525878906,173600,2.6788574442208186,,,,,10919440.264892578
2024-01-30,62.59000015258789,61.709999084472656,62.72999954223633,62.369998931884766,149000,1.6354023973571492,61.94050006866455,,198995.0,,9293129.84085083
2024-01-31,62.20000076293945,60.75,62.26499938964844,60.81999969482422,298000,2.4909559310263596,61.81100006103516,,198415.0,,18124359.909057617
2024-02-01,61.119998931884766,60.70500183105469,61.91999816894531,61.869998931884766,139700,1.9637891690094655,61.846999931335446,,192390.0,,8643238.850784302
2024-02-02,61.13999938964844,61.130001068115234,62.57500076293945,62.349998474121094,112500,2.317561716419253,61.87449989318848,,178060.0,,7014374.828338623
2024-02-05,61.58000183105469,60.959999084472656,62.17499923706055,61.56999969482422,148800,1.9733639087382158,61.89349994659424,,175220.0,,9161615.954589844
2024-02-06,61.41999816894531,61.41999816894531,62.810001373291016,62.65999984741211,185200,2.2183262172527933,61.926499938964845,,173410.0,,11604631.971740723
