date,open,low,high,close,volume,daily_volatility_percentage,20_days_moving_average_of_close_price,60_days_moving_average_of_close_price,20_days_moving_average_of_volume,60_days_moving_average_of_volume,turnover
2024-03-04,8.530281066894531,8.530281066894531,8.530281066894531,8.530281066894531,542,0.0,,,,,4623.412338256836
2024-03-05,8.323486328125,8.323486328125,8.781388282775879,8.781388282775879,7041,5.214459717594128,,,,,61829.75489902496
2024-03-06,8.419498443603516,8.330870628356934,8.471196174621582,8.471196174621582,4468,1.6565021441132772,,,,,37849.30450820923
2024-03-07,8.441654205322266,8.441654205322266,8.449040412902832,8.449040412902832,677,0.08742066814222671,,,,,5720.000359535217
2024-03-08,8.397340774536133,8.397340774536133,8.419498443603516,8.419498443603516,812,0.2631708909479816,,,,,6836.632736206055
2024-03-11,8.419498443603516,8.419498443603516,8.419498443603516,8.419498443603516,406,0.0,,,,,3418.3163681030273
2024-03-12,8.456424713134766,8.360413551330566,8.456424713134766,8.360413551330566,1219,1.1484020642605528,,,,,10191.34411907196
2024-03-13,8.316100120544434,8.220088958740234,8.316100120544434,8.220088958740234,1219,1.168006359616251,,,,,10020.288440704346
2024-03-14,8.220088958740234,8.220088958740234,8.220088958740234,8.220088958740234,0,0.0,,,,,0.0
2024-03-15,8.323486328125,8.323486328125,8.323486328125,8.323486328125,1354,0.0,,,,,11270.00048828125
2024-03-18,8.330870628356934,8.330870628356934,8.3382568359375,8.3382568359375,812,0.08858215483039805,,,,,6770.66455078125
2024-03-19,8.397340774536133,8.279172897338867,8.419498443603516,8.419498443603516,2573,1.6666734628504738,,,,,21663.369495391846
2024-03-20,8.419498443603516,8.419498443603516,8.419498443603516,8.419498443603516,0,0.0,,,,,0.0
2024-03-21,8.493352890014648,8.493352890014648,8.641063690185547,8.641063690185547,1896,1.70940529391847,,,,,16383.456756591797
2024-03-22,8.61890697479248,8.397340774536133,8.648448944091797,8.648448944091797,3250,2.903505254860862,,,,,28107.45906829834
2024-03-25,8.714919090270996,8.648448944091797,8.714919090270996,8.714919090270996,1354,0.7627167331180844,,,,,11800.000448226929
2024-03-26,8.500739097595215,8.500739097595215,8.508124351501465,8.508124351501465,677,0.08680237383867918,,,,,5760.000185966492
2024-03-27,8.60413646697998,8.515509605407715,8.611520767211914,8.530281066894531,2979,1.1255333915879082,,,,,25411.70729827881
2024-03-28,8.567208290100098,8.537666320800781,8.567208290100098,8.567208290100098,1354,0.34482608918769786,8.478212928771972,,1679.05,,11600.000024795532
2024-04-01,8.589365005493164,8.589365005493164,8.744461059570312,8.744461059570312,1219,1.773649090785357,8.486337041854858,,1692.6,,10659.498031616211
2024-04-02,8.42688274383545,8.330870628356934,8.537666320800781,8.537666320800781,812,2.4221571173380254,8.486706304550172,,1706.1,,6932.585052490234
2024-04-03,8.419498443603516,8.286558151245117,8.419498443603516,8.286558151245117,677,1.604288414224465,8.461964797973632,,1387.9,,5609.999868392944
2024-04-04,8.515509605407715,8.353028297424316,8.515509605407715,8.353028297424316,542,1.9451784693881629,8.45605640411377,,1191.6,,4527.3413372039795
2024-04-05,8.493352890014648,8.493352890014648,8.493352890014648,8.493352890014648,5416,0.0,8.458272027969361,,1428.55,,45999.999252319336
2024-04-08,8.323486328125,8.308714866638184,8.323486328125,8.308714866638184,2437,0.17778274647656955,8.452732849121094,,1509.8,,20248.338129997253
2024-04-09,8.205318450927734,8.205318450927734,8.279172897338867,8.279172897338867,5958,0.8920510216047242,8.44571657180786,,1787.4,,49327.31212234497
2024-04-10,8.183160781860352,8.087148666381836,8.24963092803955,8.087148666381836,2437,2.009141520214057,8.432053327560425,,1848.3,,19708.381299972534
2024-04-11,8.087148666381836,8.087148666381836,8.087148666381836,8.087148666381836,135,0.0,8.425406312942505,,1794.1,,1091.7650699615479
2024-04-12,7.939438819885254,7.754800796508789,7.939438819885254,7.887740135192871,2708,2.3408228492805194,8.408788871765136,,1929.5,,21360.000286102295
2024-04-15,7.887740135192871,7.850811958312988,8.005908012390137,8.005908012390137,1083,1.9372699990696625,8.392909955978393,,1915.95,,8670.398377418518
2024-04-16,8.005908012390137,8.005908012390137,8.005908012390137,8.005908012390137,0,0.0,8.376292514801026,,1875.35,,0.0
2024-04-17,7.747415065765381,7.732644081115723,7.747415065765381,7.732644081115723,1219,0.19102113707433094,8.341949796676635,,1807.65,,9426.093134880066
2024-04-18,7.7178730964660645,7.607089996337891,7.7178730964660645,7.614476203918457,2708,1.454901127291778,8.301698684692383,,1943.05,,20620.00156021118
2024-04-19,7.607089996337891,7.607089996337891,7.621860980987549,7.607089996337891,3250,0.19417391744765825,8.25,,2010.75,,24723.042488098145
2024-04-22,7.902511119842529,7.747415065765381,7.902511119842529,7.747415065765381,2573,2.001907123351293,8.20494830608368,,1976.9,,19934.098964214325
